@RELATION appcontest 
 
@ATTRIBUTE acc_magx_min NUMERIC 
@ATTRIBUTE acc_magx_max NUMERIC 
@ATTRIBUTE acc_magx_abs_mean NUMERIC 
@ATTRIBUTE acc_magy_min NUMERIC 
@ATTRIBUTE acc_magy_max NUMERIC 
@ATTRIBUTE acc_magy_abs_mean NUMERIC 
@ATTRIBUTE acc_magz_min NUMERIC 
@ATTRIBUTE acc_magz_max NUMERIC 
@ATTRIBUTE acc_magz_abs_mean NUMERIC 
@ATTRIBUTE acc_mag_mean NUMERIC 
@ATTRIBUTE acc_magz_peakfreq NUMERIC 
@ATTRIBUTE acc_magz_spectralslope NUMERIC 
@ATTRIBUTE class {left2right,right2left,other} 
 
@DATA 
-7.28429,7.27606,2.38252,1.66695,19.0895,10.2638,-11.891,20.2913,3.5801,11.7075,2.02,-0.00944727,other
-7.28429,5.46246,2.18685,2.77815,19.1652,10.6445,-7.14677,20.2709,3.42072,11.8485,2,-0.0142258,other
-7.28429,4.90462,2.25207,2.26774,19.195,10.5016,-7.14677,20.261,3.53158,11.7982,1.96,-0.0205984,other
-8.99059,6.05502,2.21642,2.26774,19.195,10.5724,-6.60763,20.261,3.72213,11.9567,1.96,-0.0231334,other
-8.99059,6.05502,2.37241,1.96308,19.195,9.87252,-6.57261,20.2525,3.22388,11.1934,4.5,-0.00233919,other
-6.01761,5.60627,2.35614,1.96308,19.1352,10.2506,-9.49201,20.2782,3.27517,11.5333,4.455,-0.0257413,other
-5.34605,5.60627,2.18318,2.59484,19.1522,10.2976,-9.49201,20.2782,3.30553,11.5157,1.98,-0.0337912,other
-6.69591,5.60627,2.4195,2.59169,19.1522,10.7243,-9.49201,20.2782,3.46321,12.0387,1.96,-0.0325858,other
-6.70803,5.35488,2.41651,2.35452,19.1522,10.2489,-6.75039,20.2664,3.42917,11.5538,1.92,-0.0226133,other
-7.12432,5.35488,2.35102,1.97684,19.1455,10.2714,-5.76144,20.2664,3.27308,11.5004,1.92,-0.00831059,other
-7.12432,5.34335,2.24983,1.1507,19.1455,10.2667,-7.64535,20.2473,3.30275,11.5088,1.9,-0.0126357,other
-7.12432,5.34335,2.32875,1.1507,19.1365,10.1732,-7.64535,20.2693,3.4242,11.5053,4.9,-0.0220848,other
-5.44376,4.9941,2.34486,1.1507,19.1365,10.5123,-7.64535,20.2693,3.39212,11.8179,2,-0.0261731,other
-6.91857,5.53952,2.30128,1.49771,19.1667,10.1444,-8.57325,20.2693,3.41721,11.458,2.02,-0.0131163,other
-6.91857,5.53952,2.39492,1.59871,19.1667,10.5309,-11.0054,20.247,3.65838,11.9144,1.98,-0.00651154,other
-4.51931,5.0981,2.24633,1.34867,19.1473,10.255,-11.0054,20.2503,3.40615,11.5175,1.92,-0.0142391,other
-4.51931,5.46127,2.16735,1.34867,19.1473,10.2473,-11.0054,20.2535,3.48098,11.5549,1.92,-0.0144758,other
-5.76294,5.46127,2.1551,1.34867,19.1473,10.5801,-7.03484,20.2535,3.67985,11.9042,1.98,-0.0120495,other
-5.76294,5.34605,2.27466,1.40284,19.1916,10.3773,-7.0721,20.2559,3.74572,11.7237,2,0.000198038,other
-5.48821,5.34605,2.4086,0.760449,19.1916,10.2766,-9.68505,20.2559,3.34626,11.5278,1.98,0.00360582,other
-6.87293,4.91375,2.60021,0.760449,19.1801,10.1672,-9.68505,20.2435,3.38143,11.5327,1.94,-0.015498,other
-6.87293,5.46187,2.57698,0.981165,19.1801,10.1141,-9.68505,20.2622,3.37869,11.4908,1.94,-0.0150569,other
-6.87293,5.46187,2.51968,0.981165,19.1801,10.2455,-7.54032,20.2622,3.41545,11.6052,1.96,-0.0101812,other
-6.39529,5.1183,2.30595,0.560984,19.1471,10.1311,-7.06672,20.2622,3.23358,11.4148,1.96,-0.00692517,other
-6.08869,5.1183,2.22063,0.560984,19.1311,10.3243,-7.88029,20.235,3.23951,11.5968,1.92,-0.012026,other
-6.08869,4.81214,2.18174,1.4184,19.1609,10.2842,-11.4291,20.2588,3.40812,11.5976,1.92,-0.00262034,other
-6.08869,5.14958,2.3012,0.956923,19.1609,10.1866,-11.4291,20.2642,3.60573,11.6027,1.96,0.00259473,other
-5.93262,5.51709,2.44999,0.956923,19.1609,10.2007,-11.4291,20.2642,3.70115,11.685,1.9,0.00587604,other
-5.93262,5.8186,2.51042,0.956923,19.1899,10.059,-12.8027,20.2642,3.44558,11.5074,1.86,0.00174263,other
-6.07478,6.7224,2.53012,0.983411,19.1899,10.1515,-12.8027,20.2293,3.35934,11.5882,1.9,0.00492918,other
-6.07478,6.7224,2.45132,-0.325754,19.1512,10.1494,-10.9133,20.2488,3.22947,11.5157,2,0.00436853,other
-5.00024,5.32585,2.3243,-0.325754,19.1127,10.258,-10.9133,20.2488,3.18689,11.5444,2,0.00267638,other
-5.00024,5.11756,2.29363,-0.325754,19.1127,10.1546,-10.9133,20.2278,2.97053,11.3179,4.9,0.00907848,other
-5.00293,6.48059,2.21153,1.4995,19.1127,9.98601,-15.669,20.264,3.37112,11.3129,4.85,-0.0287922,other
-5.00293,8.20215,2.5095,0.180009,19.0963,10.1696,-18.8561,20.264,4.27961,12.108,1.96,-0.0514578,other
-7.21994,8.20215,2.78053,-1.996,19.2395,10.1873,-18.8561,20.1486,4.25014,12.2768,2.35,-0.037858,other
-7.21994,8.20215,3.13351,-1.996,19.244,10.3315,-12.2961,20.1486,4.26731,12.4997,1.88,0.007668,other
-6.48538,6.08181,2.60227,0.206202,19.244,10.3211,-8.43604,20.2,3.76295,11.8963,1.94,0.00222577,other
-6.32602,5.40889,2.31672,1.35511,19.1663,10.2151,-8.43604,20.2,3.22574,11.465,2,0.00762934,other
-6.32602,5.40889,2.22629,1.35511,19.1886,10.4978,-10.5444,20.2,3.77683,11.9579,2.02,-0.00529109,other
-6.23279,5.1186,2.2975,1.35511,19.1941,10.4856,-10.5444,20.201,3.71265,11.9534,1.98,0.00163704,other
-6.515,5.1186,2.3085,1.66231,19.1997,10.4386,-10.0261,20.2166,3.68829,11.862,2,0.0090762,other
-6.515,5.4918,2.33868,1.66231,19.1997,10.4393,-10.0261,20.2166,3.74409,11.9193,1.96,0.00125624,other
-6.515,5.4918,2.31481,1.36857,19.1881,10.255,-10.0261,20.2166,3.81487,11.8086,1.94,-0.0100755,other
-6.1843,5.20868,2.32224,1.36857,19.1881,10.1844,-9.28342,20.2022,3.81464,11.7151,1.98,-0.0138023,other
-5.85885,5.20868,2.32329,1.36857,19.274,10.0077,-10.6031,20.1846,3.7962,11.522,5.05,0.0120466,other
-5.95701,5.20868,2.42906,1.16657,19.274,10.2197,-10.6031,20.2046,3.90705,11.7602,4.9,-0.00254413,other
-5.95701,5.30864,2.40055,1.15041,19.2073,10.1519,-8.25512,20.2046,3.82798,11.7005,4.9,0.00303862,other
-5.95701,5.32944,2.45506,1.15041,19.2073,10.1573,-8.25512,20.1962,3.6479,11.6607,1.96,0.00341594,other
-5.22634,5.32944,2.33737,1.15041,19.2073,10.1141,-8.91876,20.1962,3.55321,11.5888,1.9,0.00383382,other
-5.00293,5.32944,2.24815,1.20292,19.1771,10.599,-8.91876,20.1962,3.81395,12.1002,1.84,-0.00101306,other
-5.14135,4.88038,2.28257,1.20292,19.17,10.2912,-11.2597,20.232,3.71748,11.7704,4.7,0.0140485,other
-7.38633,5.72418,2.50142,1.16163,19.1567,10.3413,-11.2597,20.232,3.80026,11.9387,4.75,0.00412953,other
-7.38633,11.3794,2.69382,-1.28987,19.1521,10.3736,-11.0324,20.2215,3.52161,12.0314,1.86,-0.0173473,other
-7.38633,11.3794,2.5834,-3.33853,19.1521,10.3214,-11.0324,20.2215,3.27522,11.8471,1.86,-0.0691022,other
-4.58051,11.3794,2.38846,-3.33853,19.1172,10.074,-11.0256,17.507,2.7232,11.3852,12.375,-0.0532304,other
-5.61315,5.24385,2.04923,-3.33853,19.1172,9.88601,-14.8146,20.2511,2.89689,11.1488,3.43,-0.0176899,other
-6.65701,6.00205,2.208,1.41586,17.5619,10.2066,-14.8146,20.2511,3.4834,11.5477,3.465,-0.0246915,other
-6.65701,6.00205,1.93016,1.41586,17.5619,10.5593,-14.8146,20.1682,3.26975,11.624,3.395,0.00545054,other
-9.22058,7.82014,2.28351,2.15267,19.1908,9.97767,-10.9492,20.2823,3.57688,11.4398,3.43,-0.0342031,other
-9.22058,7.82014,2.48963,0.557542,19.1908,10.3149,-9.7217,20.2823,3.86706,11.9102,2.02,-0.00520745,other
-7.28938,4.75918,2.0728,0.557542,19.1905,10.4598,-11.4341,20.22,3.58103,11.7486,2.04,-0.00748355,other
-7.28938,4.99604,2.31678,0.557542,19.1633,10.3184,-11.4341,20.22,3.31747,11.5552,2.04,0.00934194,other
-7.59358,5.03256,2.40623,0.768677,19.1633,9.97382,-11.4341,20.2329,3.51066,11.3878,1.98,-0.0224979,other
-8.43064,5.03256,2.85739,2.51793,19.2833,10.0205,-8.44232,20.2329,3.04642,11.3734,3.88,-0.0353664,other
-8.43064,3.57137,2.59821,2.51793,19.2833,9.79906,-6.16037,12.0186,1.92665,10.6892,2.375,-0.0312005,other
-8.43064,3.57137,2.32248,4.4816,16.5423,9.42931,-6.16037,10.2652,1.94627,10.2883,0.48,-0.0756062,other
-6.19224,2.98269,1.48676,0.70464,14.7166,8.53038,-3.43864,10.2652,3.67508,10.0165,0.485,-0.207429,other
-3.0026,2.49114,1.35378,0.70464,13.878,6.36145,-2.59424,10.2652,6.54514,9.74029,0.495,-0.387269,other
0.318272,2.49114,1.60977,0.70464,8.24614,4.69411,5.08404,9.83633,8.22322,9.67311,4.5,-0.489301,other
1.19424,1.87359,1.66024,4.1105,5.02972,4.37121,8.01256,8.69221,8.339,9.56304,1.01,-0.492662,other
1.09908,2.31742,1.726,4.06546,4.8518,4.30701,8.00568,8.53464,8.33349,9.54026,4.95,-0.502327,other
1.09908,2.31742,1.80303,4.01055,4.91614,4.32578,8.00568,8.53464,8.30993,9.54392,0.485,-0.511233,other
1.09908,2.31742,1.90091,4.01055,4.91614,4.37121,8.00568,8.53464,8.27632,9.55447,0.98,-0.503954,other
1.58494,2.26295,1.92719,4.01234,4.52679,4.3432,8.12315,8.44097,8.27388,9.54277,1.53,-0.484132,other
1.51252,2.27582,1.97676,4.17964,4.72595,4.39024,8.07271,8.38277,8.24156,9.54664,1.01,-0.487012,other
1.51252,2.27582,1.98036,4.17964,4.72595,4.39721,8.07271,8.38277,8.23151,9.54206,1,-0.491284,other
1.75972,2.27582,1.97077,4.1916,4.72595,4.42424,8.13107,8.31872,8.22717,9.54803,2.45,-0.501074,other
1.6647,2.13576,1.89481,4.26643,4.62959,4.42413,8.13991,8.31872,8.24098,9.54429,1.96,-0.501923,other
1.6647,2.13576,1.84881,4.26643,4.60071,4.42292,8.14095,8.31932,8.25361,9.5454,1.455,-0.507889,other
1.6056,2.00781,1.8235,4.1961,4.62405,4.41877,8.17642,8.32665,8.25583,9.54032,0.98,-0.502848,other
1.6056,2.12214,1.89108,4.18247,4.62405,4.40771,8.13991,8.33757,8.251,9.54484,0.97,-0.507711,other
1.54574,2.16508,1.89824,4.14312,4.62405,4.38437,8.13991,8.37438,8.25666,9.54127,0.485,-0.508044,other
1.54574,2.16508,1.83394,4.14312,4.59068,4.35903,8.14065,8.39608,8.28681,9.54295,1.96,-0.504692,other
1.61696,2.12857,1.81634,4.14312,4.58604,4.35518,8.17731,8.39608,8.29448,9.54366,1.98,-0.500059,other
1.64704,1.96157,1.80542,4.22139,4.47786,4.35333,8.2053,8.39608,8.30095,9.54588,3,-0.495461,other
1.57851,2.29991,1.82398,4.18323,4.50016,4.34099,8.12359,8.41374,8.29572,9.54002,1.455,-0.510443,other
1.501,2.29991,1.80469,4.18323,4.566,4.36091,8.12359,8.41374,8.29427,9.54443,1.425,-0.521107,other
1.501,2.29991,1.80453,4.18323,4.566,4.37346,8.12359,8.39413,8.2859,9.54273,1.94,-0.509849,other
1.7042,1.89559,1.78962,4.29935,4.49866,4.38456,8.22355,8.35748,8.28703,9.54484,5.05,-0.489758,other
1.69328,1.87539,1.78649,4.29935,4.49866,4.38775,8.23313,8.35717,8.28689,9.54562,4.545,-0.489757,other
1.69328,1.87539,1.78238,4.30952,4.47037,4.38525,8.23342,8.35733,8.28809,9.54474,1.98,-0.499725,other
1.70241,1.86596,1.78195,4.30803,4.47037,4.38748,8.2222,8.35733,8.28774,9.54537,6.86,-0.504793,other
1.72201,1.85699,1.78495,4.30803,4.46021,4.38845,8.2222,8.35733,8.28788,9.54647,6.72,-0.515321,other
1.71154,1.85699,1.78693,4.30803,4.47113,4.39254,8.21248,8.33907,8.28434,9.54567,4.8,-0.515102,other
1.71154,1.85699,1.78643,4.31805,4.47113,4.3916,8.21248,8.33818,8.28333,9.54425,4.8,-0.515041,other
1.71184,1.85654,1.78307,4.31805,4.46155,4.39008,8.21248,8.35793,8.28462,9.54404,4.85,-0.509804,other
1.71214,1.84636,1.78018,4.30907,4.44254,4.39178,8.21307,8.35793,8.28276,9.54266,6.06,-0.489506,other
1.71214,1.85594,1.78004,4.30907,4.46021,4.39128,8.22206,8.35793,8.28382,9.54333,6.06,-0.489572,other
1.72112,1.85594,1.77816,4.30907,4.4795,4.39276,8.2234,8.35793,8.28846,9.54768,7,-0.49475,other
1.71453,1.85579,1.77951,4.31102,4.4795,4.39179,8.21307,8.35793,8.2878,9.54692,6.06,-0.489812,other
1.71453,1.85579,1.78228,4.31102,4.4795,4.39007,8.21307,8.35793,8.28712,9.54606,5.88,-0.504768,other
1.72246,1.85773,1.78423,4.32778,4.47053,4.39122,8.21248,8.35748,8.28402,9.54425,11.875,-0.520502,other
1.72186,1.85773,1.78779,4.32778,4.4611,4.39034,8.21248,8.35793,8.28297,9.5436,5.82,-0.509704,other
1.72186,1.85773,1.79156,4.30877,4.4611,4.39087,8.21248,8.35807,8.28207,9.54378,5.88,-0.504442,other
1.71318,1.88556,1.79052,4.30877,4.4611,4.3908,8.22385,8.35807,8.28225,9.54373,8.245,-0.509658,other
1.71318,1.88556,1.789,4.32673,4.45197,4.38939,8.2243,8.35733,8.28593,9.54598,6,-0.494593,other
1.73219,1.87658,1.78847,4.32762,4.47921,4.39321,8.21322,8.35733,8.28283,9.54494,2.5,-0.494412,other
1.69313,1.87658,1.79098,4.32762,4.47921,4.39493,8.21322,8.35822,8.27908,9.54296,7.575,-0.489285,other
1.69313,1.87658,1.79223,4.32778,4.47921,4.39294,8.21322,8.35822,8.27633,9.53989,2.97,-0.498997,other
1.69313,2.00109,1.79912,4.26987,4.59203,4.40993,8.21322,8.34849,8.27101,9.54456,5.82,-0.508962,other
1.71094,2.31936,1.94534,4.09075,4.59203,4.35223,8.15337,8.34805,8.25746,9.53728,1.94,-0.508111,other
1.71094,2.53185,2.08924,4.06037,4.59203,4.31185,8.11207,8.34371,8.24414,9.5383,1.94,-0.50727,other
1.75074,2.53185,2.12634,4.06037,4.55642,4.30758,8.11207,8.34371,8.23669,9.53773,1.94,-0.50681,other
1.69328,2.35961,1.99427,4.06037,4.49761,4.35872,8.13946,8.40491,8.24716,9.54076,1.455,-0.507461,other
1.69328,2.33103,1.9225,4.12712,4.50719,4.37429,8.13946,8.40491,8.25556,9.54028,0.97,-0.507984,other
1.72231,2.09565,1.88386,4.21959,4.50719,4.39313,8.13946,8.328,8.2556,9.53997,3.88,-0.508018,other
1.73264,1.952,1.87318,4.30698,4.50719,4.40143,8.15741,8.328,8.25326,9.53941,3.43,-0.502694,other
1.81763,1.9523,1.87835,4.32613,4.47696,4.40497,8.18555,8.31124,8.24896,9.53828,7.5,-0.492393,other
1.81763,1.9523,1.87977,4.34483,4.46813,4.40852,8.13691,8.31124,8.24662,9.53816,6,-0.492247,other
1.81867,1.9713,1.88262,4.33526,4.46813,4.40472,8.13691,8.32111,8.24771,9.53792,6.86,-0.502345,other
1.81867,1.9713,1.88256,4.33526,4.46769,4.40228,8.13691,8.32111,8.25027,9.53899,7.2,-0.512975,other
1.83693,1.9713,1.88454,4.33526,4.46753,4.40347,8.20499,8.32111,8.25049,9.54012,5.445,-0.497458,other
1.81838,1.93345,1.88659,4.3164,4.46753,4.40093,8.20514,8.31093,8.2522,9.54082,10.3,-0.478239,other
1.81748,1.94318,1.88806,4.3164,4.46769,4.39945,8.16698,8.32097,8.25245,9.54065,7.725,-0.478235,other
1.81748,1.94318,1.88819,4.3164,4.49477,4.40542,8.16698,8.32097,8.24899,9.54045,5.665,-0.478036,other
1.81808,1.9523,1.88351,4.32598,4.49477,4.40783,8.16698,8.33024,8.24883,9.54051,4.59,-0.482714,other
1.81808,1.96188,1.88132,4.32598,4.48654,4.40422,8.2047,8.33024,8.25125,9.54049,2.97,-0.497493,other
1.79847,1.96188,1.88335,4.32538,4.48654,4.40525,8.17642,8.33997,8.25042,9.54066,16.66,-0.502515,other
1.79847,1.9339,1.88068,4.31625,4.48684,4.40276,8.17642,8.33997,8.2498,9.53846,6.435,-0.497407,other
1.75942,2.17421,1.89547,4.26433,4.48684,4.39684,8.14154,8.31138,8.24442,9.53432,1.01,-0.487231,other
1.69179,2.17421,1.8931,4.26433,4.52754,4.4119,8.14154,8.31138,8.23815,9.53557,1.98,-0.496692,other
1.69179,2.17421,1.90125,4.26433,4.52754,4.42017,8.14154,8.30211,8.23188,9.53557,1.94,-0.506548,other
1.81703,1.97025,1.89325,4.3149,4.49581,4.42419,8.13766,8.30211,8.23537,9.53839,3.72,-0.528574,other
1.8082,1.97025,1.88757,4.34483,4.49581,4.42497,8.13766,8.31064,8.23619,9.53833,14.88,-0.528628,other
1.8082,1.952,1.8848,4.35322,4.49492,4.42433,8.15741,8.31064,8.23772,9.53881,7.76,-0.506927,other
1.82616,1.99989,1.88761,4.36219,4.48684,4.42307,8.14799,8.31064,8.23546,9.53685,4.5,-0.491575,other
1.82631,1.99989,1.89017,4.36219,4.49641,4.4266,8.14799,8.30091,8.23421,9.53791,4.455,-0.496464,other
1.82675,1.99989,1.89337,4.35396,4.49641,4.42243,8.14799,8.30091,8.23352,9.53601,4.365,-0.506669,other
1.70061,2.10987,1.89565,4.18847,4.57258,4.41668,8.14813,8.3087,8.23279,9.5335,1.98,-0.496383,other
1.70061,2.10987,1.91799,4.18847,4.57258,4.40554,8.12988,8.31961,8.23224,9.53252,1.98,-0.496338,other
1.70061,2.10987,1.92214,4.18847,4.53636,4.40924,8.12988,8.31961,8.22826,9.53158,1.96,-0.501151,other
1.8076,2.04807,1.90578,4.29859,4.52201,4.43461,8.14828,8.29209,8.22674,9.53835,8.33,-0.50107,other
0.625776,2.06303,1.86293,1.98402,4.93933,4.34326,7.75982,9.80985,8.27526,9.53817,1.98,-0.498347,other
-0.455642,2.77291,1.47973,1.90382,10.0273,5.65057,-0.0620951,11.987,7.12397,9.68811,0.49,-0.429719,other
-3.51645,3.51301,1.18738,1.90382,12.0506,7.68156,-0.0620951,11.987,4.55082,9.80008,0.485,-0.27484,other
-3.51645,3.51301,0.78443,6.74095,12.0506,9.42555,-0.0620951,6.00549,1.75907,9.74081,0.49,-0.10413,other
-1.61113,2.14234,0.706929,8.67889,11.2104,9.6225,0.0688322,3.31938,1.58915,9.82251,0.505,-0.0925175,other
-1.61113,0.727528,0.644941,8.67889,10.0536,9.49395,0.0688322,3.31938,2.0687,9.76867,0.5,-0.122005,other
-1.1908,0.217872,0.642471,9.1293,9.8685,9.4531,1.56295,2.87182,2.2815,9.75283,3.03,-0.134241,other
-1.18676,0.878814,0.525242,9.1293,9.9303,9.54355,0.693715,2.81944,1.85229,9.75771,0.5,-0.109665,other
-1.18676,0.878814,0.306049,9.1293,10.0109,9.65979,0.50846,2.81944,1.31814,9.77365,0.495,-0.0784376,other
-0.241065,0.61186,0.135197,9.45386,10.0109,9.72117,0.50846,1.69148,0.970376,9.77251,4.365,-0.0592814,other
-1.15624,0.390703,0.177055,8.82194,10.0527,9.65745,0.805196,2.28509,1.22985,9.74742,0.475,-0.0765929,other
-1.15624,0.985058,0.233437,8.82194,10.3057,9.56798,0.871028,3.26236,1.7791,9.75583,0.475,-0.110766,other
-1.15624,0.985058,0.278688,8.82194,10.3057,9.48319,1.27385,3.26236,2.11873,9.72854,0.485,-0.129687,other
-0.180607,0.405511,0.181665,9.32382,9.62534,9.51545,1.85369,2.49608,2.05619,9.73772,0.49,-0.124962,other
-0.0164554,0.28895,0.139579,9.41615,9.62534,9.53403,1.85369,2.14458,2.00197,9.74335,10.185,-0.123034,other
-0.0164554,0.279967,0.143137,9.46149,9.5981,9.53468,1.88317,2.10269,1.99692,9.74291,10.29,-0.121494,other
0.0507293,0.28895,0.168436,9.44503,9.63312,9.53686,1.86267,2.09505,1.98103,9.74213,0.505,-0.116942,other
0.0405501,0.28895,0.154028,9.44443,9.63312,9.53893,1.84427,2.10403,1.96441,9.74054,7.5,-0.117117,other
0.0405501,0.299423,0.153731,9.44443,9.63312,9.54113,1.78725,2.10612,1.95305,9.74044,0.495,-0.11761,other
-0.723645,1.33491,0.201687,9.34971,9.75268,9.53998,0.936418,2.45882,1.94794,9.74228,6,-0.115729,other
-1.8519,1.56983,0.4542,8.9406,10.1712,9.59483,0.199465,2.68896,1.66337,9.77668,0.5,-0.0982113,other
-1.8519,1.56983,0.647222,8.9406,10.1712,9.52566,0.199465,3.52662,1.87068,9.76886,0.5,-0.110444,other
-1.8519,1.56983,0.779784,8.9406,10.0069,9.44857,0.849483,3.52662,2.20982,9.74929,0.495,-0.132324,other
-1.0488,-0.609467,0.832006,9.27519,9.59123,9.48172,1.90727,3.11961,2.16355,9.76276,0.475,-0.135487,other
-1.0488,-0.314829,0.799685,9.29898,9.59931,9.48978,1.95335,2.54411,2.13946,9.76217,0.46,-0.138493,other
-1.0488,-0.314829,0.710761,9.29898,9.60364,9.48372,1.94557,2.54411,2.17034,9.75655,0.93,-0.138997,other
-1.03893,1.65887,0.620848,9.0868,10.1129,9.46786,0.529711,3.00349,2.19632,9.75268,0.95,-0.137082,other
-3.21448,1.65887,0.648381,8.99926,10.1129,9.48936,0.26261,3.72235,2.07094,9.77959,0.475,-0.12866,other
-3.21448,1.65887,0.649036,8.99926,10.1129,9.42699,0.26261,3.72235,2.28416,9.77919,0.49,-0.137695,other
-2.35632,1.09638,0.554082,8.99926,9.8492,9.31022,1.63522,3.72235,2.75253,9.73348,0.49,-0.166849,other
-0.79232,-0.265306,0.427823,9.1679,9.47152,9.37518,2.35512,3.11722,2.59222,9.73839,0.485,-0.159158,other
-0.561435,-0.293432,0.418034,9.34552,9.5185,9.42369,2.22987,2.65304,2.44603,9.74541,0.485,-0.150329,other
-0.533153,-0.310642,0.426675,9.32562,9.5185,9.43515,2.22987,2.57584,2.3964,9.74438,11.27,-0.145792,other
-0.533153,-0.284753,0.422035,9.32562,9.5164,9.44081,2.24036,2.529,2.37992,9.74558,7.425,-0.143359,other
-0.533153,-0.256922,0.399829,9.34537,9.5164,9.44116,2.28719,2.529,2.38805,9.747,10.185,-0.146822,other
-0.77407,0.0710779,0.374223,9.19648,9.61083,9.43318,2.02113,3.10136,2.41294,9.74506,10.29,-0.146661,other
-1.15235,0.6798,0.411888,9.19648,9.84277,9.4627,1.27175,3.10136,2.28893,9.75226,0.495,-0.137285,other
-1.15235,0.6798,0.337382,9.19648,9.84277,9.54003,1.11883,3.10136,1.94433,9.75669,0.48,-0.119998,other
-1.0274,0.6798,0.299402,9.35585,9.77437,9.56773,1.11883,2.72428,1.84116,9.75619,0.48,-0.113847,other
-0.757762,0.451905,0.283132,9.33714,9.77437,9.52941,1.3566,2.61789,2.01835,9.75174,0.49,-0.12239,other
-0.757762,0.410149,0.206978,9.33714,9.58674,9.46936,1.66709,2.61789,2.2664,9.74211,3,-0.13486,other
-0.578792,0.410149,0.109278,9.35165,9.60214,9.46619,1.85324,2.61789,2.28549,9.74016,1.96,-0.138897,other
-0.218323,0.10849,0.0745564,9.36513,9.60214,9.48306,1.9948,2.41917,2.21519,9.73912,0.495,-0.133369,other
-0.218323,0.10849,0.0802574,9.36513,9.60214,9.50061,1.99405,2.35183,2.15217,9.74199,0.5,-0.128297,other
-0.169241,0.0996542,0.0705474,9.35928,9.58299,9.49672,1.99405,2.55504,2.1662,9.74136,0.5,-0.129099,other
-2.69899,1.84755,0.40477,9.15489,10.265,9.57082,-0.0996542,2.59424,1.90714,9.80608,0.495,-0.113582,other
-3.13173,1.84755,0.896417,8.72169,10.265,9.50057,-0.0996542,3.91972,2.05484,9.82686,0.495,-0.122028,other
-3.13173,1.84755,1.19056,8.72169,10.265,9.42391,-0.0996542,3.91972,2.27859,9.81882,0.5,-0.134063,other
-2.02338,-0.195121,1.13152,8.8622,9.78171,9.31485,1.63133,3.52797,2.59443,9.74215,3.5,-0.154223,other
-1.22133,-0.952138,1.09024,9.22237,9.44025,9.31735,2.49847,2.85401,2.62501,9.74158,0.505,-0.155009,other
-1.37591,-0.828683,1.09601,9.10835,9.44025,9.27792,2.49847,3.18141,2.74867,9.74076,0.495,-0.165428,other
-1.37591,-0.828683,1.07784,9.08261,9.38921,9.20675,2.57494,3.24171,2.9632,9.73482,0.49,-0.180157,other
-1.31635,-0.828683,1.05764,9.06301,9.21923,9.14711,2.9601,3.2902,3.14501,9.73077,0.485,-0.193417,other
-1.18228,-0.87447,1.06296,9.06301,9.65407,9.16001,2.47079,3.2902,3.1273,9.73811,0.495,-0.188303,other
-4.48445,2.20743,1.07976,8.39593,11.2989,9.32653,-0.852032,4.06307,2.5451,9.7923,0.49,-0.151978,other
-4.48445,2.70752,1.02511,6.40203,11.2989,9.15289,-0.852032,6.60644,2.75539,9.74661,0.49,-0.163841,other
-2.64242,2.70752,0.806685,4.06756,10.6126,7.99703,-0.200809,8.36032,4.58173,9.68441,0.48,-0.280428,other
-1.55891,2.70752,1.07613,4.04182,9.886,6.13793,1.85878,8.83705,7.07483,9.68925,0.475,-0.441286,other
0.38427,2.179,1.37878,3.95878,6.92127,4.63712,6.88925,8.83705,8.22564,9.5766,0.485,-0.50525,other
0.871626,1.83543,1.42823,3.95878,4.77743,4.25757,8.16444,8.83705,8.43506,9.55904,0.96,-0.524306,other
1.29211,1.83543,1.55981,4.04256,4.58231,4.29866,8.1809,8.51668,8.36483,9.53506,0.475,-0.525495,other
1.29211,1.99255,1.65315,4.04377,4.59188,4.36727,8.14918,8.4878,8.31427,9.53796,2.425,-0.511553,other
1.30348,1.99255,1.64441,4.09494,4.59188,4.34659,8.14918,8.42077,8.3211,9.53266,2.02,-0.491723,other
1.41361,1.94662,1.5964,4.09494,4.59188,4.33132,8.23268,8.45055,8.34284,9.53606,0.505,-0.493015,other
1.41855,1.75149,1.52437,4.21016,4.44718,4.32869,8.24989,8.45055,8.35991,9.53705,8.33,-0.509168,other
1.30348,1.76107,1.51329,4.21181,4.42085,4.32531,8.25108,8.45055,8.36041,9.53424,5.82,-0.514454,other
1.30348,1.76107,1.49783,4.21181,4.45691,4.33191,8.25108,8.43245,8.35697,9.53184,8.33,-0.508995,other
1.30049,1.76107,1.50822,4.17499,4.45691,4.3265,8.25108,8.43245,8.35947,9.53348,3.88,-0.514392,other
1.24423,1.6858,1.45582,4.17499,4.46275,4.33747,8.29448,8.43035,8.36478,9.53498,8.415,-0.504328,other
1.0892,1.6858,1.41397,4.17499,4.49417,4.33955,8.27233,8.47644,8.36685,9.53162,5.61,-0.489605,other
1.0892,1.88631,1.44652,4.18592,4.49417,4.33929,8.25049,8.47644,8.36463,9.53508,2.55,-0.489457,other
1.0892,1.88631,1.46859,4.18592,4.49417,4.32328,8.25049,8.47644,8.36936,9.53534,2.525,-0.49457,other
1.21639,1.78441,1.42893,4.16348,4.4403,4.30253,8.25049,8.47539,8.38367,9.53172,2.97,-0.505438,other
